county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee,provisional
Jefferson,B187,State House,29th LD District 29,,"Total Votes Cast ",1136,334,769,33,0
Jefferson,B187,State House,29th LD District 29,,"Contest Totals ",1172,339,798,35,0
Jefferson,B187,Commonwealth's Attorney,,DEM,Gerina D. WHETHERS,806,217,564,25,0
Jefferson,B187,Commonwealth's Attorney,,,"Write-In Totals ",37,12,25,0,0
Jefferson,B187,Commonwealth's Attorney,,,"Total Votes Cast ",843,229,589,25,0
Jefferson,B187,Commonwealth's Attorney,,,"Contest Totals ",1172,339,798,35,0
Jefferson,B187,CIRCUIT COURT CLERK,,DEM,David Lawrence NICHOLSON,808,218,564,26,0
Jefferson,B187,CIRCUIT COURT CLERK,,,"Write-In Totals ",31,9,22,0,0
Jefferson,B187,CIRCUIT COURT CLERK,,,"Total Votes Cast ",839,227,586,26,0
Jefferson,B187,CIRCUIT COURT CLERK,,,"Contest Totals ",1172,339,798,35,0
Jefferson,B187,COUNTY COMMISSIONER,"""B"" DISTRICT",DEM,Mark S. LYNCH,796,212,558,26,0
Jefferson,B187,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Write-In Totals ",29,8,21,0,0
Jefferson,B187,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Total Votes Cast ",825,220,579,26,0
Jefferson,B187,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Contest Totals ",1172,339,798,35,0
Jefferson,B187,COUNTY COMMISSIONER,"""C"" DISTRICT",DEM,Kathleen PARKS,793,214,554,25,0
Jefferson,B187,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Write-In Totals ",33,9,23,1,0
Jefferson,B187,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Total Votes Cast ",826,223,577,26,0
Jefferson,B187,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Contest Totals ",1172,339,798,35,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elizabeth EVERHART ",373,104,260,9,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"David W. KAELIN ",319,93,219,7,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Leta WEEDMAN ",318,89,223,6,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Sarah Beth SAMMONS ",323,95,217,11,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Baron LEE ",222,70,148,4,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elihu H. LEVINE ",202,68,122,12,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Write-In Totals ",29,5,24,0,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Total Votes Cast ",1786,524,1213,49,0
Jefferson,B187,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Contest Totals ",4688,1356,3192,140,0
Jefferson,B187,SCHOOL BOARD,DISTRICT 7 District 7,,"Taylor EVERETT ",714,205,489,20,0
Jefferson,B187,SCHOOL BOARD,DISTRICT 7 District 7,,"Write-In Totals ",20,4,16,0,0
Jefferson,B187,SCHOOL BOARD,DISTRICT 7 District 7,,"Total Votes Cast ",734,209,505,20,0
Jefferson,B187,SCHOOL BOARD,DISTRICT 7 District 7,,"Contest Totals ",1172,339,798,35,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Joseph SOEDER ",139,23,109,7,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Karen SKINNER ",140,18,115,7,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Benny WARFORD ",125,21,96,8,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Angela SOEDER ",147,20,118,9,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Mary Jean WHITEHOUSE ",131,16,106,9,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Billy MITCHELL ",118,18,93,7,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Write-In Totals ",32,6,24,2,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Total Votes Cast ",832,122,661,49,0
Jefferson,B187,HERITAGE CREEK COUNCILMEMBER HERITAGE CREEK,,,"Contest Totals ",2106,372,1650,84,0
Jefferson,B187,FAMILY COURT JUDGE,9th DIVISION,,"Laura RUSSELL ",280,79,189,12,0
Jefferson,B187,FAMILY COURT JUDGE,9th DIVISION,,"Zackary ""Zack"" McKEE ",311,96,210,5,0
Jefferson,B187,FAMILY COURT JUDGE,9th DIVISION,,"Allison SPENCER RUSSELL ",220,62,154,4,0
Jefferson,B187,FAMILY COURT JUDGE,9th DIVISION,,"Write-In Totals ",17,5,12,0,0
Jefferson,B187,FAMILY COURT JUDGE,9th DIVISION,,"Total Votes Cast ",828,242,565,21,0
Jefferson,B187,FAMILY COURT JUDGE,9th DIVISION,,"Contest Totals ",1172,339,798,35,0
Jefferson,B187,Constitutional Amendment 1,,,"Yes ",619,182,420,17,0
Jefferson,B187,Constitutional Amendment 1,,,"No ",492,140,335,17,0
Jefferson,B187,Constitutional Amendment 1,,,"Total Votes Cast ",1111,322,755,34,0
Jefferson,B187,Constitutional Amendment 1,,,"Contest Totals ",1172,339,798,35,0
Jefferson,B187,Constitutional Amendment 2,,,"Yes ",400,129,257,14,0
Jefferson,B187,Constitutional Amendment 2,,,"No ",728,200,508,20,0
Jefferson,B187,Constitutional Amendment 2,,,"Total Votes Cast ",1128,329,765,34,0
Jefferson,B187,Constitutional Amendment 2,,,"Contest Totals ",1172,339,798,35,0
Jefferson,B188,STRAIGHT PARTY,,REP,Republican Party,12,6,6,0,0
Jefferson,B188,STRAIGHT PARTY,,DEM,Democratic Party,4,1,2,1,0
Jefferson,B188,STRAIGHT PARTY,,KY,Kentucky Party,1,0,1,0,0
Jefferson,B188,STRAIGHT PARTY,,LIB,Libertarian Party,0,0,0,0,0
Jefferson,B188,STRAIGHT PARTY,,,"Total Votes Cast ",17,7,9,1,0
Jefferson,B188,STRAIGHT PARTY,,,"Contest Totals ",30,10,19,1,0
Jefferson,B188,President,,REP,Donald J. TRUMP / JD VANCE,17,6,11,0,0
Jefferson,B188,President,,DEM,Kamala D. HARRIS / Tim WALZ,12,4,7,1,0
Jefferson,B188,President,,KY,Jill  STEIN / Samson KPADENOU,0,0,0,0,0
Jefferson,B188,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,0,0,0,0,0
Jefferson,B188,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0,0
Jefferson,B188,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0,0
Jefferson,B188,President,,,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,President,,,"Total Votes Cast ",29,10,18,1,0
Jefferson,B188,President,,,"Contest Totals ",30,10,19,1,0
Jefferson,B188,U.S. House,3rd CD District 3,REP,Mike CRAVEN,15,6,9,0,0
Jefferson,B188,U.S. House,3rd CD District 3,DEM,Morgan McGARVEY,14,4,9,1,0
Jefferson,B188,U.S. House,3rd CD District 3,,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,U.S. House,3rd CD District 3,,"Total Votes Cast ",29,10,18,1,0
Jefferson,B188,U.S. House,3rd CD District 3,,"Contest Totals ",30,10,19,1,0
Jefferson,B188,State House,29th LD District 29,REP,Chris LEWIS,15,6,9,0,0
Jefferson,B188,State House,29th LD District 29,DEM,Timothy FINDLEY JR.,11,4,6,1,0
Jefferson,B188,State House,29th LD District 29,,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,State House,29th LD District 29,,"Total Votes Cast ",26,10,15,1,0
Jefferson,B188,State House,29th LD District 29,,"Contest Totals ",30,10,19,1,0
Jefferson,B188,Commonwealth's Attorney,,DEM,Gerina D. WHETHERS,15,4,10,1,0
Jefferson,B188,Commonwealth's Attorney,,,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,Commonwealth's Attorney,,,"Total Votes Cast ",15,4,10,1,0
Jefferson,B188,Commonwealth's Attorney,,,"Contest Totals ",30,10,19,1,0
Jefferson,B188,CIRCUIT COURT CLERK,,DEM,David Lawrence NICHOLSON,15,4,10,1,0
Jefferson,B188,CIRCUIT COURT CLERK,,,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,CIRCUIT COURT CLERK,,,"Total Votes Cast ",15,4,10,1,0
Jefferson,B188,CIRCUIT COURT CLERK,,,"Contest Totals ",30,10,19,1,0
Jefferson,B188,COUNTY COMMISSIONER,"""B"" DISTRICT",DEM,Mark S. LYNCH,15,4,10,1,0
Jefferson,B188,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Total Votes Cast ",15,4,10,1,0
Jefferson,B188,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Contest Totals ",30,10,19,1,0
Jefferson,B188,COUNTY COMMISSIONER,"""C"" DISTRICT",DEM,Kathleen PARKS,15,4,10,1,0
Jefferson,B188,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Total Votes Cast ",15,4,10,1,0
Jefferson,B188,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Contest Totals ",30,10,19,1,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elizabeth EVERHART ",10,3,7,0,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"David W. KAELIN ",8,4,3,1,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Leta WEEDMAN ",6,2,4,0,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Sarah Beth SAMMONS ",7,1,6,0,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Baron LEE ",2,1,1,0,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elihu H. LEVINE ",6,2,4,0,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Total Votes Cast ",39,13,25,1,0
Jefferson,B188,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Contest Totals ",120,40,76,4,0
Jefferson,B188,FAMILY COURT JUDGE,9th DIVISION,,"Laura RUSSELL ",6,1,4,1,0
Jefferson,B188,FAMILY COURT JUDGE,9th DIVISION,,"Zackary ""Zack"" McKEE ",5,2,3,0,0
Jefferson,B188,FAMILY COURT JUDGE,9th DIVISION,,"Allison SPENCER RUSSELL ",7,2,5,0,0
Jefferson,B188,FAMILY COURT JUDGE,9th DIVISION,,"Write-In Totals ",0,0,0,0,0
Jefferson,B188,FAMILY COURT JUDGE,9th DIVISION,,"Total Votes Cast ",18,5,12,1,0
Jefferson,B188,FAMILY COURT JUDGE,9th DIVISION,,"Contest Totals ",30,10,19,1,0
Jefferson,B188,Constitutional Amendment 1,,,Yes,20,6,13,1,0
Jefferson,B188,Constitutional Amendment 1,,,No,8,3,5,0,0
Jefferson,B188,Constitutional Amendment 1,,,Total Votes Cast,28,9,18,1,0
Jefferson,B188,Constitutional Amendment 1,,,Contest Totals,30,10,19,1,0
Jefferson,B188,Constitutional Amendment 2,,,Yes,9,5,4,0,0
Jefferson,B188,Constitutional Amendment 2,,,No,20,5,14,1,0
Jefferson,B188,Constitutional Amendment 2,,,Total Votes Cast,29,10,18,1,0
Jefferson,B188,Constitutional Amendment 2,,,Contest Totals,30,10,19,1,0
Jefferson,B189,STRAIGHT PARTY,,REP,Republican Party,304,83,217,4,0
Jefferson,B189,STRAIGHT PARTY,,DEM,Democratic Party,243,84,136,23,0
Jefferson,B189,STRAIGHT PARTY,,KY,Kentucky Party,8,2,6,0,0
Jefferson,B189,STRAIGHT PARTY,,LIB,Libertarian Party,6,2,4,0,0
Jefferson,B189,STRAIGHT PARTY,,,"Total Votes Cast ",561,171,363,27,0
Jefferson,B189,STRAIGHT PARTY,,,"Contest Totals ",997,332,620,45,0
Jefferson,B189,President,,REP,Donald J. TRUMP / JD VANCE,515,144,359,12,0
Jefferson,B189,President,,DEM,Kamala D. HARRIS / Tim WALZ,449,177,240,32,0
Jefferson,B189,President,,KY,Jill  STEIN / Samson KPADENOU,3,1,2,0,0
Jefferson,B189,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,13,8,5,0,0
Jefferson,B189,President,,IND,Shiva AYYADURAI / Crystal ELLIS,1,1,0,0,0
Jefferson,B189,President,,LIB,Chase OLIVER / Mike TER MAAT,1,0,1,0,0
Jefferson,B189,President,,,"Write-In Totals ",9,0,9,0,0
Jefferson,B189,President,,,"Total Votes Cast ",991,331,616,44,0
Jefferson,B189,President,,,"Contest Totals ",997,332,620,45,0
Jefferson,B189,U.S. House,3rd CD District 3,REP,Mike CRAVEN,485,134,341,10,0
Jefferson,B189,U.S. House,3rd CD District 3,DEM,Morgan McGARVEY,485,191,260,34,0
Jefferson,B189,U.S. House,3rd CD District 3,,"Write-In Totals ",2,1,1,0,0
Jefferson,B189,U.S. House,3rd CD District 3,,"Total Votes Cast ",972,326,602,44,0
Jefferson,B189,U.S. House,3rd CD District 3,,"Contest Totals ",997,332,620,45,0
Jefferson,B189,State House,29th LD District 29,REP,Chris LEWIS,531,152,367,12,0
Jefferson,B189,State House,29th LD District 29,DEM,Timothy FINDLEY JR.,433,171,229,33,0
Jefferson,B189,State House,29th LD District 29,,"Write-In Totals ",3,2,1,0,0
Jefferson,B189,State House,29th LD District 29,,"Total Votes Cast ",967,325,597,45,0
Jefferson,B189,State House,29th LD District 29,,"Contest Totals ",997,332,620,45,0
Jefferson,B189,Commonwealth's Attorney,,DEM,Gerina D. WHETHERS,585,211,337,37,0
Jefferson,B189,Commonwealth's Attorney,,,"Write-In Totals ",42,9,32,1,0
Jefferson,B189,Commonwealth's Attorney,,,"Total Votes Cast ",627,220,369,38,0
Jefferson,B189,Commonwealth's Attorney,,,"Contest Totals ",997,332,620,45,0
Jefferson,B189,CIRCUIT COURT CLERK,,DEM,David Lawrence NICHOLSON,591,213,340,38,0
Jefferson,B189,CIRCUIT COURT CLERK,,,"Write-In Totals ",34,6,28,0,0
Jefferson,B189,CIRCUIT COURT CLERK,,,"Total Votes Cast ",625,219,368,38,0
Jefferson,B189,CIRCUIT COURT CLERK,,,"Contest Totals ",997,332,620,45,0
Jefferson,B189,COUNTY COMMISSIONER,"""B"" DISTRICT",DEM,Mark S. LYNCH,588,210,340,38,0
Jefferson,B189,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Write-In Totals ",32,7,25,0,0
Jefferson,B189,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Total Votes Cast ",620,217,365,38,0
Jefferson,B189,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Contest Totals ",997,332,620,45,0
Jefferson,B189,COUNTY COMMISSIONER,"""C"" DISTRICT",DEM,Kathleen PARKS,579,209,332,38,0
Jefferson,B189,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Write-In Totals ",37,8,29,0,0
Jefferson,B189,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Total Votes Cast ",616,217,361,38,0
Jefferson,B189,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Contest Totals ",997,332,620,45,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elizabeth EVERHART ",304,106,176,22,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"David W. KAELIN ",291,97,171,23,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Leta WEEDMAN ",187,60,108,19,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Sarah Beth SAMMONS ",264,94,143,27,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Baron LEE ",156,49,93,14,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elihu H. LEVINE ",123,43,65,15,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Write-In Totals ",18,2,16,0,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Total Votes Cast ",1343,451,772,120,0
Jefferson,B189,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Contest Totals ",3988,1328,2480,180,0
Jefferson,B189,FAMILY COURT JUDGE,9th DIVISION,,"Laura RUSSELL ",225,81,124,20,0
Jefferson,B189,FAMILY COURT JUDGE,9th DIVISION,,"Zackary ""Zack"" McKEE ",227,82,139,6,0
Jefferson,B189,FAMILY COURT JUDGE,9th DIVISION,,"Allison SPENCER RUSSELL ",184,60,112,12,0
Jefferson,B189,FAMILY COURT JUDGE,9th DIVISION,,"Write-In Totals ",8,4,4,0,0
Jefferson,B189,FAMILY COURT JUDGE,9th DIVISION,,"Total Votes Cast ",644,227,379,38,0
Jefferson,B189,FAMILY COURT JUDGE,9th DIVISION,,"Contest Totals ",997,332,620,45,0
Jefferson,B189,Constitutional Amendment 1,,,Yes,528,168,337,23,0
Jefferson,B189,Constitutional Amendment 1,,,No,401,147,233,21,0
Jefferson,B189,Constitutional Amendment 1,,,Total Votes Cast,929,315,570,44,0
Jefferson,B189,Constitutional Amendment 1,,,Contest Totals,997,332,620,45,0
Jefferson,B189,Constitutional Amendment 2,,,Yes,335,101,222,12,0
Jefferson,B189,Constitutional Amendment 2,,,No,624,226,366,32,0
Jefferson,B189,Constitutional Amendment 2,,,Total Votes Cast,959,327,588,44,0
Jefferson,B189,Constitutional Amendment 2,,,Contest Totals,997,332,620,45,0
Jefferson,B190,STRAIGHT PARTY,,REP,Republican Party,102,25,76,1,0
Jefferson,B190,STRAIGHT PARTY,,DEM,Democratic Party,79,23,53,3,0
Jefferson,B190,STRAIGHT PARTY,,KY,Kentucky Party,2,0,2,0,0
Jefferson,B190,STRAIGHT PARTY,,LIB,Libertarian Party,2,0,2,0,0
Jefferson,B190,STRAIGHT PARTY,,,"Total Votes Cast ",185,48,133,4,0
Jefferson,B190,STRAIGHT PARTY,,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,President,,REP,Donald J. TRUMP / JD VANCE,209,61,143,5,0
Jefferson,B190,President,,DEM,Kamala D. HARRIS / Tim WALZ,138,42,92,4,0
Jefferson,B190,President,,KY,Jill  STEIN / Samson KPADENOU,1,0,1,0,0
Jefferson,B190,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,1,1,0,0,0
Jefferson,B190,President,,IND,Shiva AYYADURAI / Crystal ELLIS,0,0,0,0,0
Jefferson,B190,President,,LIB,Chase OLIVER / Mike TER MAAT,2,0,2,0,0
Jefferson,B190,President,,,"Write-In Totals ",1,0,1,0,0
Jefferson,B190,President,,,"Total Votes Cast ",352,104,239,9,0
Jefferson,B190,President,,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,U.S. House,3rd CD District 3,REP,Mike CRAVEN,196,57,134,5,0
Jefferson,B190,U.S. House,3rd CD District 3,DEM,Morgan McGARVEY,149,44,101,4,0
Jefferson,B190,U.S. House,3rd CD District 3,,"Write-In Totals ",0,0,0,0,0
Jefferson,B190,U.S. House,3rd CD District 3,,"Total Votes Cast ",345,101,235,9,0
Jefferson,B190,U.S. House,3rd CD District 3,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,State Senate,19th DISTRICT District 19,DEM,Cassie Chambers ARMSTRONG,188,54,129,5,0
Jefferson,B190,State Senate,19th DISTRICT District 19,,"Write-In Totals ",12,6,6,0,0
Jefferson,B190,State Senate,19th DISTRICT District 19,,"Total Votes Cast ",200,60,135,5,0
Jefferson,B190,State Senate,19th DISTRICT District 19,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,State House,29th LD District 29,REP,Chris LEWIS,209,60,144,5,0
Jefferson,B190,State House,29th LD District 29,DEM,Timothy FINDLEY JR.,136,39,93,4,0
Jefferson,B190,State House,29th LD District 29,,"Write-In Totals ",0,0,0,0,0
Jefferson,B190,State House,29th LD District 29,,"Total Votes Cast ",345,99,237,9,0
Jefferson,B190,State House,29th LD District 29,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,Commonwealth's Attorney,,DEM,Gerina D. WHETHERS,197,56,136,5,0
Jefferson,B190,Commonwealth's Attorney,,,"Write-In Totals ",11,5,6,0,0
Jefferson,B190,Commonwealth's Attorney,,,"Total Votes Cast ",208,61,142,5,0
Jefferson,B190,Commonwealth's Attorney,,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,CIRCUIT COURT CLERK,,DEM,David Lawrence NICHOLSON,198,56,137,5,0
Jefferson,B190,CIRCUIT COURT CLERK,,,"Write-In Totals ",11,6,5,0,0
Jefferson,B190,CIRCUIT COURT CLERK,,,"Total Votes Cast ",209,62,142,5,0
Jefferson,B190,CIRCUIT COURT CLERK,,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,COUNTY COMMISSIONER,"""B"" DISTRICT",DEM,Mark S. LYNCH,192,54,133,5,0
Jefferson,B190,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Write-In Totals ",11,6,5,0,0
Jefferson,B190,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Total Votes Cast ",203,60,138,5,0
Jefferson,B190,COUNTY COMMISSIONER,"""B"" DISTRICT",,"Contest Totals ",354,104,241,9,0
Jefferson,B190,COUNTY COMMISSIONER,"""C"" DISTRICT",DEM,Kathleen PARKS,193,54,134,5,0
Jefferson,B190,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Write-In Totals ",9,5,4,0,0
Jefferson,B190,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Total Votes Cast ",202,59,138,5,0
Jefferson,B190,COUNTY COMMISSIONER,"""C"" DISTRICT",,"Contest Totals ",354,104,241,9,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elizabeth EVERHART ",105,28,76,1,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"David W. KAELIN ",95,27,65,3,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Leta WEEDMAN ",63,22,41,0,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Sarah Beth SAMMONS ",79,20,57,2,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Baron LEE ",58,20,37,1,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Elihu H. LEVINE ",40,8,31,1,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Write-In Totals ",14,5,9,0,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Total Votes Cast ",454,130,316,8,0
Jefferson,B190,SOIL & WATER CONSERVATION DISTRICT SUPERVISOR,,,"Contest Totals ",1416,416,964,36,0
Jefferson,B190,FAMILY COURT JUDGE,9th DIVISION,,"Laura RUSSELL ",70,21,45,4,0
Jefferson,B190,FAMILY COURT JUDGE,9th DIVISION,,"Zackary ""Zack"" McKEE ",83,25,56,2,0
Jefferson,B190,FAMILY COURT JUDGE,9th DIVISION,,"Allison SPENCER RUSSELL ",74,21,53,0,0
Jefferson,B190,FAMILY COURT JUDGE,9th DIVISION,,"Write-In Totals ",1,0,1,0,0
Jefferson,B190,FAMILY COURT JUDGE,9th DIVISION,,"Total Votes Cast ",228,67,155,6,0
Jefferson,B190,FAMILY COURT JUDGE,9th DIVISION,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,Constitutional Amendment 1,,,"Yes ",217,68,143,6,0
Jefferson,B190,Constitutional Amendment 1,,,"No ",123,32,90,1,0
Jefferson,B190,Constitutional Amendment 1,,,"Total Votes Cast ",340,100,233,7,0
Jefferson,B190,Constitutional Amendment 1,,,"Contest Totals ",354,104,241,9,0
Jefferson,B190,Constitutional Amendment 2,,,"Yes ",131,47,82,2,0
Jefferson,B190,Constitutional Amendment 2,,,"No ",208,53,150,5,0
Jefferson,B190,Constitutional Amendment 2,,,"Total Votes Cast ",339,100,232,7,0
Jefferson,B190,Constitutional Amendment 2,,,"Contest Totals ",354,104,241,9,0
Jefferson,B191,STRAIGHT PARTY,,REP,Republican Party,492,270,200,22,0
Jefferson,B191,STRAIGHT PARTY,,DEM,Democratic Party,331,173,129,29,0
Jefferson,B191,STRAIGHT PARTY,,KY,Kentucky Party,6,4,2,0,0
Jefferson,B191,STRAIGHT PARTY,,LIB,Libertarian Party,4,3,1,0,0
Jefferson,B191,STRAIGHT PARTY,,,"Total Votes Cast ",833,450,332,51,0
Jefferson,B191,STRAIGHT PARTY,,,"Contest Totals ",1815,961,749,105,0
Jefferson,B191,President,,REP,Donald J. TRUMP / JD VANCE,1009,540,434,35,0
Jefferson,B191,President,,DEM,Kamala D. HARRIS / Tim WALZ,764,401,294,69,0
Jefferson,B191,President,,KY,Jill  STEIN / Samson KPADENOU,7,5,1,1,0
Jefferson,B191,President,,IND,Robert F. KENNEDY JR. / Nicole SHANAHAN,16,4,12,0,0
Jefferson,B191,President,,IND,Shiva AYYADURAI / Crystal ELLIS,1,1,0,0,0
Jefferson,B191,President,,LIB,Chase OLIVER / Mike TER MAAT,0,0,0,0,0
Jefferson,B191,President,,,"Write-In Totals ",8,4,4,0,0
Jefferson,B191,President,,,"Total Votes Cast ",1805,955,745,105,0
Jefferson,B191,President,,,"Contest Totals ",1816,961,749,106,0
Jefferson,B191,U.S. House,3rd CD District 3,REP,Mike CRAVEN,978,542,404,32,0
Jefferson,B191,U.S. House,3rd CD District 3,DEM,Morgan McGARVEY,782,395,318,69,0
Jefferson,B191,U.S. House,3rd CD District 3,,"Write-In Totals ",1,0,1,0,0
Jefferson,B191,U.S. House,3rd CD District 3,,"Total Votes Cast ",1761,937,723,101,0
Jefferson,B191,U.S. House,3rd CD District 3,,"Contest Totals ",1815,961,749,105,0
Jefferson,B191,State House,29th LD District 29,REP,Chris LEWIS,1055,579,441,35,0
Jefferson,B191,State House,29th LD District 29,DEM,Timothy FINDLEY JR.,690,348,276,66,0
Jefferson,B191,State House,29th LD District 29,,"Write-In Totals ",1,0,1,0,0
Jefferson,B191,State House,29th LD District 29,,"Total Votes Cast ",1746,927,718,101,0
Jefferson,B191,State House,29th LD District 29,,"Contest Totals ",1815,961,749,105,0
Jefferson,B191,Commonwealth's Attorney,,DEM,Gerina D. WHETHERS,1029,504,445,80,0
Jefferson,B191,Commonwealth's Attorney,,,"Write-In Totals ",41,14,25,2,0
Jefferson,B191,Commonwealth's Attorney,,,"Total Votes Cast ",1070,518,470,82,0
Jefferson,B191,Commonwealth's Attorney,,,"Contest Totals ",1815,961,749,105,0
Jefferson,B191,CIRCUIT COURT CLERK,,DEM,David Lawrence NICHOLSON,1031,503,448,80,0
Jefferson,B191,CIRCUIT COURT CLERK,,,"Write-In Totals ",35,13,20,2,0
Jefferson,B191,CIRCUIT COURT CLERK,,,"Total Votes Cast ",1066,516,468,82,0
Jefferson,B191,CIRCUIT COURT CLERK,,,"Contest Totals ",1815,961,749,105,0
